"fecha_mes","Año","Mes","marca","matriculaciones"
2021-07-01,2021,7,"FERRODEZA",1
2021-07-01,2021,7,"FFB FELDBINDER",6
2021-07-01,2021,7,"FGOMEZ",15
2021-07-01,2021,7,"FIAT",2974
2021-07-01,2021,7,"FIAT ARCA",1
2021-07-01,2021,7,"FIAT AUTO SPA",1
2021-07-01,2021,7,"FIAT BURSTNER",1
2021-07-01,2021,7,"FIAT DETHLEFFS",4
2021-07-01,2021,7,"FIAT SEA",4
2021-07-01,2021,7,"FIAT-FLEURETTE",2
2021-07-01,2021,7,"FIAT/NIESMANN+BISCHOFF",1
2021-07-01,2021,7,"FIORI",1
2021-07-01,2021,7,"FISKER",1
2021-07-01,2021,7,"FITOLIVA",3
2021-07-01,2021,7,"FKMOTORS",5
2021-07-01,2021,7,"FLIEGL",5
2021-07-01,2021,7,"FLOMEYCA",6
2021-07-01,2021,7,"FLOOR",1
2021-07-01,2021,7,"FLOZAGA",4
2021-07-01,2021,7,"FM5",13
2021-07-01,2021,7,"FOIMA",16
2021-07-01,2021,7,"FORD",3773
2021-07-01,2021,7,"FORD CNG TECHNIK",60
2021-07-01,2021,7,"FORD/CHALLENGER",2
2021-07-01,2021,7,"FORNIER",5
2021-07-01,2021,7,"FRANCAL",1
2021-07-01,2021,7,"FRANCO LECIÑENA",14
2021-07-01,2021,7,"FRANGU",1
2021-07-01,2021,7,"FREVO",1
2021-07-01,2021,7,"FRIGOASTUR",2
2021-07-01,2021,7,"FROILAN",4
2021-07-01,2021,7,"FRUEHAUF",11
2021-07-01,2021,7,"FRUMECAR",2
2021-07-01,2021,7,"FUMITRAC",2
2021-07-01,2021,7,"FURCAR",14
2021-07-01,2021,7,"FUSO",15
2021-07-01,2021,7,"G.A.C.",2
2021-07-01,2021,7,"GAC MOBYLETTE",4
2021-07-01,2021,7,"GAHER",7
2021-07-01,2021,7,"GALLART & BOSCH",3
2021-07-01,2021,7,"GALLIGNANI",1
2021-07-01,2021,7,"GALO HEREDIA",1
2021-07-01,2021,7,"GALUCHO",3
2021-07-01,2021,7,"GARCIA",1
2021-07-01,2021,7,"GARCIA HOYOS",2
2021-07-01,2021,7,"GARIA",7
2021-07-01,2021,7,"GAS-GAS",84
2021-07-01,2021,7,"GASCON",5
2021-07-01,2021,7,"GASPARDO",1
2021-07-01,2021,7,"GAVARA",1
2021-07-01,2021,7,"GAYSA",17
2021-07-01,2021,7,"GBM",1
2021-07-01,2021,7,"GEESINKNORBA",7
2021-07-01,2021,7,"GEHL",8
2021-07-01,2021,7,"GENERAL",12
2021-07-01,2021,7,"GENERALIFE",1
2021-07-01,2021,7,"GENUINE",2
2021-07-01,2021,7,"GICALLA",4
2021-07-01,2021,7,"GIL",7
2021-07-01,2021,7,"GILI",42
2021-07-01,2021,7,"GILIBERT",1
2021-07-01,2021,7,"GIMENO",5
2021-07-01,2021,7,"GIMSON",2
2021-07-01,2021,7,"GIOTTI VICTORIA SRL",9
2021-07-01,2021,7,"GMC",1
2021-07-01,2021,7,"GOES",20
2021-07-01,2021,7,"GOFA",2
2021-07-01,2021,7,"GOLDENLION",8
2021-07-01,2021,7,"GOLDHOFER",1
2021-07-01,2021,7,"GOMEZ REDONDO",9
2021-07-01,2021,7,"GONPER",3
2021-07-01,2021,7,"GONZALO-GARCIA",2
2021-07-01,2021,7,"GORBEA",1
2021-07-01,2021,7,"GOUPIL",6
2021-07-01,2021,7,"GRANALU",67
2021-07-01,2021,7,"GRAU",4
2021-07-01,2021,7,"GRAU SYSTEM",2
2021-07-01,2021,7,"GRAZIOLI",1
2021-07-01,2021,7,"GREEN TECHNIK",1
2021-07-01,2021,7,"GREEN TOUR",3
2021-07-01,2021,7,"GREENMECH",2
2021-07-01,2021,7,"GREGOIRE",14
2021-07-01,2021,7,"GRILLO",1
2021-07-01,2021,7,"GRIMME",2
2021-07-01,2021,7,"GROVE",3
2021-07-01,2021,7,"GRUAU",1
2021-07-01,2021,7,"GRUIVOL",1
2021-07-01,2021,7,"GUARESI",2
2021-07-01,2021,7,"GUERRERO",2
2021-07-01,2021,7,"GUILLEN",48
2021-07-01,2021,7,"GUIMON",1
2021-07-01,2021,7,"GUS-KUHN NORTON",3
2021-07-01,2021,7,"GUZZI",3
2021-07-01,2021,7,"GUZZI-HISPANIA",6
2021-07-01,2021,7,"GYM",1
2021-07-01,2021,7,"H.C.",1
2021-07-01,2021,7,"HAKO",5
2021-07-01,2021,7,"HALCON",4
2021-07-01,2021,7,"HANWAY",44
2021-07-01,2021,7,"HAPERT",1
2021-07-01,2021,7,"HARBECK",1
2021-07-01,2021,7,"HARLEY DAVIDSON",138
2021-07-01,2021,7,"HAULOTTE",2
2021-07-01,2021,7,"HCC",2
2021-07-01,2021,7,"HECHT",1
2021-07-01,2021,7,"HELI",3
2021-07-01,2021,7,"HENALES",1
2021-07-01,2021,7,"HERALD MOTOR COMPANY",1
2021-07-01,2021,7,"HERCULANO",9
2021-07-01,2021,7,"HERMANOS GARCIA",36
2021-07-01,2021,7,"HERMONT",1
2021-07-01,2021,7,"HERNANDEZ",3
2021-07-01,2021,7,"HERPA",9
2021-07-01,2021,7,"HERRERO",2
2021-07-01,2021,7,"HERREROS",22
2021-07-01,2021,7,"HF",3
2021-07-01,2021,7,"HIDRASOLD",3
2021-07-01,2021,7,"HIDROMAYORAL",12
2021-07-01,2021,7,"HIDROMEK",21
2021-07-01,2021,7,"HIGER",1
2021-07-01,2021,7,"HIRUKEI",1
2021-07-01,2021,7,"HISPALIS",1
2021-07-01,2021,7,"HISUN",3
2021-07-01,2021,7,"HITACHI",2
2021-07-01,2021,7,"HITRAVI",4
2021-07-01,2021,7,"HOBBY",20
2021-07-01,2021,7,"HOELLE",1
2021-07-01,2021,7,"HOLTON COMERCIALS",1
2021-07-01,2021,7,"HONDA",4342
2021-07-01,2021,7,"HONORIO",1
2021-07-01,2021,7,"HORWIN",1
2021-07-01,2021,7,"HUFFERMANN",1
2021-07-01,2021,7,"HUSQVARNA",140
2021-07-01,2021,7,"HYMER",25
2021-07-01,2021,7,"HYMERMOBILE",2
2021-07-01,2021,7,"HYOSUNG",62
2021-07-01,2021,7,"HYSTER",8
2021-07-01,2021,7,"HYUNDAI",5630
2021-07-01,2021,7,"IBERICA",8
2021-07-01,2021,7,"IBERTRAILER",29
2021-07-01,2021,7,"IFOR WILLIAMS",5
2021-07-01,2021,7,"IGH",1
2021-07-01,2021,7,"IGH IND GONZLEZ HNOS SA",4
2021-07-01,2021,7,"IGLUVAN",21
2021-07-01,2021,7,"ILEMO-HARDI",10
2021-07-01,2021,7,"ILERTREN",5
2021-07-01,2021,7,"ILUSION",9
2021-07-01,2021,7,"IMV",1
2021-07-01,2021,7,"INCAR EUROPA",1
2021-07-01,2021,7,"INCAR EUROPA-EUROREMOLQ",1
2021-07-01,2021,7,"INDCAR",2
2021-07-01,2021,7,"INDE",17
2021-07-01,2021,7,"INDIAN",3
2021-07-01,2021,7,"INDIAN MOTORCYCLE",48
2021-07-01,2021,7,"INDOX",8
2021-07-01,2021,7,"INDUSAUTO",1
2021-07-01,2021,7,"INDUVISA",1
2021-07-01,2021,7,"INFINITI",13
2021-07-01,2021,7,"INOXTANK",1
2021-07-01,2021,7,"INTEGRALIA",1
2021-07-01,2021,7,"IRIZAR",14
2021-07-01,2021,7,"IRUM",1
2021-07-01,2021,7,"ISEKI",3
2021-07-01,2021,7,"ISO",3
2021-07-01,2021,7,"ISUZU",38
2021-07-01,2021,7,"ITALMIX",1
2021-07-01,2021,7,"ITINEO",15
2021-07-01,2021,7,"ITT BOX SOLUTIONS",1
2021-07-01,2021,7,"IVECO",567
2021-07-01,2021,7,"IVECO BUS",13
2021-07-01,2021,7,"IVECO FIAT",1
2021-07-01,2021,7,"IVECO MAGIRUS",1
2021-07-01,2021,7,"IZH",2
2021-07-01,2021,7,"J QUILEZ",1
2021-07-01,2021,7,"J. GARCIA",5
2021-07-01,2021,7,"J.B.",1
2021-07-01,2021,7,"J.C.B.",84
2021-07-01,2021,7,"JACINTO",2
2021-07-01,2021,7,"JAGUAR",211
2021-07-01,2021,7,"JAGUAR CARS LTD",2
2021-07-01,2021,7,"JAGUAR LAND ROVER",11
2021-07-01,2021,7,"JAGUAR LAND ROVER LIMIT",9
2021-07-01,2021,7,"JAGUAR LAND ROVER LTD",8
2021-07-01,2021,7,"JALON",1
2021-07-01,2021,7,"JAP",4
2021-07-01,2021,7,"JAWA",2
2021-07-01,2021,7,"JCADI",3
2021-07-01,2021,7,"JEANJE",15
2021-07-01,2021,7,"JEANTIL",1
2021-07-01,2021,7,"JEBLA",2
2021-07-01,2021,7,"JEEP",1415
2021-07-01,2021,7,"JEEP-EBRO",1
2021-07-01,2021,7,"JEEP-VIASA",2
2021-07-01,2021,7,"JEROMO",6
2021-07-01,2021,7,"JEVIC",5
2021-07-01,2021,7,"JHON DEERE",5
2021-07-01,2021,7,"JIAYUAN",1
2021-07-01,2021,7,"JIMECA",11
2021-07-01,2021,7,"JIMENEZ",1
2021-07-01,2021,7,"JIMINI",19
2021-07-01,2021,7,"JINLUN",1
2021-07-01,2021,7,"JINPENG",1
2021-07-01,2021,7,"JINYI MOTOR",13
2021-07-01,2021,7,"JJ",2
2021-07-01,2021,7,"JLG",1
2021-07-01,2021,7,"JLL",1
2021-07-01,2021,7,"JMG",2
2021-07-01,2021,7,"JOFERCAN",5
2021-07-01,2021,7,"JOHN DEERE",295
2021-07-01,2021,7,"JOHNSTON",1
2021-07-01,2021,7,"JOHNSTON SWEEPERS",3
2021-07-01,2021,7,"JOINT",2
2021-07-01,2021,7,"JOMAN",8
2021-07-01,2021,7,"JOSE REYES CARROCERO",1
2021-07-01,2021,7,"JOSKIN",5
2021-07-01,2021,7,"JUAN SUAREZ",7
2021-07-01,2021,7,"JUANSA",7
2021-07-01,2021,7,"JULIAN HERMOSA HERRERO",1
2021-07-01,2021,7,"JUNGE FAHRZEUGB",1
2021-07-01,2021,7,"JUNGE FAHRZEUGBAU",1
2021-07-01,2021,7,"JUNGHEINRICH",11
2021-07-01,2021,7,"JUSCAFRESA",9
2021-07-01,2021,7,"KAESER",1
2021-07-01,2021,7,"KAESSBOHRER",2
2021-07-01,2021,7,"KANDI MX",6
2021-07-01,2021,7,"KARCHER",1
2021-07-01,2021,7,"KARMANN-MOBIL",2
2021-07-01,2021,7,"KATO IMER",1
2021-07-01,2021,7,"KAWASAKI",688
2021-07-01,2021,7,"KAYO",5
2021-07-01,2021,7,"KEEWAY",309
2021-07-01,2021,7,"KENROD",2
2021-07-01,2021,7,"KIA",6527
2021-07-01,2021,7,"KIA MOTOR (ROK)",1
2021-07-01,2021,7,"KING LONG",7
2021-07-01,2021,7,"KINROAD",1
2021-07-01,2021,7,"KIOTI",15
2021-07-01,2021,7,"KNAPEN",5
2021-07-01,2021,7,"KNAUS",56
2021-07-01,2021,7,"KOGEL",34
2021-07-01,2021,7,"KOMATSU",7
2021-07-01,2021,7,"KPC",1
2021-07-01,2021,7,"KRAKER",1
2021-07-01,2021,7,"KRAMER",2
2021-07-01,2021,7,"KRAMER-WERKE",1
2021-07-01,2021,7,"KRONE",108
2021-07-01,2021,7,"KSR MOTO",2
2021-07-01,2021,7,"KSR MOTO AUSTRIA",23
2021-07-01,2021,7,"KTM",553
2021-07-01,2021,7,"KUBOTA",58
2021-07-01,2021,7,"KUHN",10
2021-07-01,2021,7,"KUKJE",6
2021-07-01,2021,7,"KVERNELAND",2
2021-07-01,2021,7,"KVERNELAND GROUP",1
2021-07-01,2021,7,"KYMCO",1484
2021-07-01,2021,7,"LA PALOMA",2
2021-07-01,2021,7,"LA SIDERO",1
2021-07-01,2021,7,"LACASTA",4
2021-07-01,2021,7,"LADA",1
2021-07-01,2021,7,"LAG",2
2021-07-01,2021,7,"LAIKA CARAVANS SPA",20
2021-07-01,2021,7,"LAMBERET",14
2021-07-01,2021,7,"LAMBORGHINI",18
2021-07-01,2021,7,"LAMBRETTA",36
2021-07-01,2021,7,"LANCIA",10
2021-07-01,2021,7,"LAND  ROVER",23
2021-07-01,2021,7,"LAND ROVER",495
2021-07-01,2021,7,"LAND ROVER SANTANA",1
2021-07-01,2021,7,"LANDER",1
2021-07-01,2021,7,"LANDINI",52
2021-07-01,2021,7,"LANDSBERG-POTTINGER",9
2021-07-01,2021,7,"LARROSA",4
2021-07-01,2021,7,"LASERTIZ",1
2021-07-01,2021,7,"LECITRAILER",354
2021-07-01,2021,7,"LECIÑENA",11
2021-07-01,2021,7,"LEGRAS INDUSTRIES",1
2021-07-01,2021,7,"LEIHU",3
2021-07-01,2021,7,"LEVC",4
2021-07-01,2021,7,"LEXUS",732
2021-07-01,2021,7,"LEYLAND",2
2021-07-01,2021,7,"LIDER",9
2021-07-01,2021,7,"LIDERKIT",1
2021-07-01,2021,7,"LIEBHERR",15
2021-07-01,2021,7,"LIFAN",4
2021-07-01,2021,7,"LIGIER",63
2021-07-01,2021,7,"LINCOLN",1
2021-07-01,2021,7,"LINDE",17
2021-07-01,2021,7,"LINHAI",60
2021-07-01,2021,7,"LISARDE",3
2021-07-01,2021,7,"LIUGONG",3
2021-07-01,2021,7,"LLORENTE",7
2021-07-01,2021,7,"LMC",1
2021-07-01,2021,7,"LML",1
2021-07-01,2021,7,"LOGSET",3
2021-07-01,2021,7,"LOHR",14
2021-07-01,2021,7,"LONCIN",2
2021-07-01,2021,7,"LOPEZ GARRIDO",2
2021-07-01,2021,7,"LORENTANO",1
2021-07-01,2021,7,"LOS ANTONIOS",5
2021-07-01,2021,7,"LOS BELLONES",10
2021-07-01,2021,7,"LOS MAÑOS",2
2021-07-01,2021,7,"LOTUS",3
2021-07-01,2021,7,"LUBE",1
2021-07-01,2021,7,"LUQI",5
2021-07-01,2021,7,"LVNENG",32
2021-07-01,2021,7,"LYNK&CO",19
2021-07-01,2021,7,"M.G.",8
2021-07-01,2021,7,"M.V.",1
2021-07-01,2021,7,"MACBOR",199
2021-07-01,2021,7,"MACIAS",6
2021-07-01,2021,7,"MACROCLEAN",1
2021-07-01,2021,7,"MAD CARROCEROS",1
2021-07-01,2021,7,"MADEMOTO",16
2021-07-01,2021,7,"MAGICAR",1
2021-07-01,2021,7,"MAGPOWER",1
2021-07-01,2021,7,"MAGYAR",2
2021-07-01,2021,7,"MAHINDRA",2
2021-07-01,2021,7,"MAJE",3
2021-07-01,2021,7,"MAKATO",2
2021-07-01,2021,7,"MALAGUTI",12
2021-07-01,2021,7,"MALCOR",18
2021-07-01,2021,7,"MALCOR IBERICA",2
2021-07-01,2021,7,"MAN",202
2021-07-01,2021,7,"MANGOSTEEN",10
2021-07-01,2021,7,"MANITOU",76
2021-07-01,2021,7,"MANITOWOC CRANE GROUP",4
2021-07-01,2021,7,"MARCHAL",5
2021-07-01,2021,7,"MARISAN",7
2021-07-01,2021,7,"MARSEMAR",9
2021-07-01,2021,7,"MARSHELL",1
2021-07-01,2021,7,"MARSTON",1
2021-07-01,2021,7,"MARTIGNANI",1
2021-07-01,2021,7,"MARTINEZ",1
2021-07-01,2021,7,"MASCHIO",1
2021-07-01,2021,7,"MASCHIO GASPARDO",1
2021-07-01,2021,7,"MASERATI",36
2021-07-01,2021,7,"MASH",19
2021-07-01,2021,7,"MASSEY-FERGUSON",45
2021-07-01,2021,7,"MATIBA",3
2021-07-01,2021,7,"MATURANA",3
2021-07-01,2021,7,"MAX TRAILER",1
2021-07-01,2021,7,"MAXUS",32
2021-07-01,2021,7,"MAZDA",1329
2021-07-01,2021,7,"MAÑEZ Y LOZANO",78
2021-07-01,2021,7,"MAÑEZ Y LOZANO SL",5
2021-07-01,2021,7,"MBK",2
2021-07-01,2021,7,"MC CORMICK",30
2021-07-01,2021,7,"MC LOUIS SPA",24
2021-07-01,2021,7,"MCC SMART",84
2021-07-01,2021,7,"MCHALE",6
2021-07-01,2021,7,"MCLAREN",1
2021-07-01,2021,7,"MCLOUIS",65
2021-07-01,2021,7,"MEBAUTO",10
2021-07-01,2021,7,"MECANOREM",3
2021-07-01,2021,7,"MEHARI LOISIRS TECHNLOG",1
2021-07-01,2021,7,"MELEX",1
2021-07-01,2021,7,"MERCEDES",206
2021-07-01,2021,7,"MERCEDES-AMG",17
2021-07-01,2021,7,"MERCEDES-BENZ",5407
2021-07-01,2021,7,"MERCURY",2
2021-07-01,2021,7,"MERINO",1
2021-07-01,2021,7,"MERLO",13
2021-07-01,2021,7,"MERSCH",1
2021-07-01,2021,7,"MESOLCAR",2
2021-07-01,2021,7,"MESSERSCHMITT",10
2021-07-01,2021,7,"METAL-FACH",1
2021-07-01,2021,7,"METSAN TREYLER",1
2021-07-01,2021,7,"MH MOTORCYCLES",48
2021-07-01,2021,7,"MICHELETTI",1
2021-07-01,2021,7,"MICRO COMPACT CAR",2
2021-07-01,2021,7,"MICROCAR",52
2021-07-01,2021,7,"MINI",1046
2021-07-01,2021,7,"MIROFRET",1
2021-07-01,2021,7,"MITSUBISHI",490
2021-07-01,2021,7,"MITSUBISHI FUSO",4
2021-07-01,2021,7,"MITT",126
2021-07-01,2021,7,"MOBILVETTA",6
2021-07-01,2021,7,"MOBILVETTA DESING",13
2021-07-01,2021,7,"MOBILVETTA DESING SPA",2
2021-07-01,2021,7,"MOBYLETTE",5
2021-07-01,2021,7,"MOFFETT-KOOI",1
2021-07-01,2021,7,"MOGA",4
2021-07-01,2021,7,"MOL",1
2021-07-01,2021,7,"MONCAR EUROPA",5
2021-07-01,2021,7,"MONCAYO",1
2021-07-01,2021,7,"MONCHIERO",1
2021-07-01,2021,7,"MONDIAL",43
2021-07-01,2021,7,"MONET - GOYON",2
2021-07-01,2021,7,"MONKEY BIKES",1
2021-07-01,2021,7,"MONTALBAN-MTB",4
2021-07-01,2021,7,"MONTENEGRO",2
2021-07-01,2021,7,"MONTESA",16
2021-07-01,2021,7,"MONTOYA Y SEVILLA",1
2021-07-01,2021,7,"MONTULL",10
2021-07-01,2021,7,"MONZA",3
2021-07-01,2021,7,"MOOVEO",2
2021-07-01,2021,7,"MORGAN",4
2021-07-01,2021,7,"MORRIS",3
2021-07-01,2021,7,"MOTO GUZZI",62
2021-07-01,2021,7,"MOTO GUZZI HISPANIA",2
2021-07-01,2021,7,"MOTOBECANE",2
2021-07-01,2021,7,"MOTOVESPA",6
2021-07-01,2021,7,"MOTRANSA NUFFIELD",1
2021-07-01,2021,7,"MOTRON MOTORRAD",74
2021-07-01,2021,7,"MOVEX",20
2021-07-01,2021,7,"MOVICAM",16
2021-07-01,2021,7,"MOVICAN",1
2021-07-01,2021,7,"MULTIONE",1
2021-07-01,2021,7,"MULTITEL",4
2021-07-01,2021,7,"MURUA",3
2021-07-01,2021,7,"MUTT",23
2021-07-01,2021,7,"MV AGUSTA",12
2021-07-01,2021,7,"MV AUGUSTA",1
2021-07-01,2021,7,"MYNSA",1
2021-07-01,2021,7,"N FRUEHAUF",5
2021-07-01,2021,7,"NADAL",1
2021-07-01,2021,7,"NANCHANG CHANGJIANG",1
2021-07-01,2021,7,"NAUTILUS",1
2021-07-01,2021,7,"NAVARRO",3
2021-07-01,2021,7,"NC",1
2021-07-01,2021,7,"NCM SARL RBEIMPORTATION",1
2021-07-01,2021,7,"NEW HOLLAND",170
2021-07-01,2021,7,"NEXT",5
2021-07-01,2021,7,"NIESMANN BISCHOFF",1
2021-07-01,2021,7,"NIMBUS",1
2021-07-01,2021,7,"NISSAN",2475
2021-07-01,2021,7,"NIU",76
2021-07-01,2021,7,"NOLI",1
2021-07-01,2021,7,"NOOTEBOOM",7
2021-07-01,2021,7,"NOROESTE",3
2021-07-01,2021,7,"NORTE",4
2021-07-01,2021,7,"NORTON",1
2021-07-01,2021,7,"NOSMOKE NOUN ELECTRIC",3
2021-07-01,2021,7,"NOUKI",3
2021-07-01,2021,7,"NUÑEZ",9
2021-07-01,2021,7,"NWOW",1
2021-07-01,2021,7,"O ME P S",3
2021-07-01,2021,7,"OCAÑA",1
2021-07-01,2021,7,"OCHAGAVIA",2
2021-07-01,2021,7,"OIL&STEEL",4
2021-07-01,2021,7,"OLGAN",1
2021-07-01,2021,7,"OLIAT",1
2021-07-01,2021,7,"OMB",7
2021-07-01,2021,7,"ONTIYENT",1
2021-07-01,2021,7,"OPAI",1
2021-07-01,2021,7,"OPEL",5200
2021-07-01,2021,7,"OPEL-VAUXHALL",1
2021-07-01,2021,7,"ORCAL",13
2021-07-01,2021,7,"OSSA",6
2021-07-01,2021,7,"OSUNA",5
2021-07-01,2021,7,"OSUNA SEVILLANO",5
2021-07-01,2021,7,"OTEMA GRIMA",1
2021-07-01,2021,7,"OTOKAR",5
2021-07-01,2021,7,"OXBO",2
2021-07-01,2021,7,"OZGUL",1
2021-07-01,2021,7,"OZGUL TREYLER",1
2021-07-01,2021,7,"OZSAN TREYLER",1
2021-07-01,2021,7,"P.J.RESTI",3
2021-07-01,2021,7,"PALFINGER",10
2021-07-01,2021,7,"PALOMO",2
2021-07-01,2021,7,"PALVI",3
2021-07-01,2021,7,"PARCISA",29
2021-07-01,2021,7,"PASQUALI",12
2021-07-01,2021,7,"PAVELLI",1
2021-07-01,2021,7,"PEGASO",2
2021-07-01,2021,7,"PELLENC",19
2021-07-01,2021,7,"PEREZ SANCHEZ",10
2021-07-01,2021,7,"PEUGEOT",8233
2021-07-01,2021,7,"PEUGEOT MOVESA",2
2021-07-01,2021,7,"PEZZAIOLI",2
2021-07-01,2021,7,"PEÑA",2
2021-07-01,2021,7,"PIAGGIO",1977
2021-07-01,2021,7,"PILOTE",21
2021-07-01,2021,7,"PIONEER",3
2021-07-01,2021,7,"PIQUERSA",11
2021-07-01,2021,7,"PIRENAICOS HUESCA",1
2021-07-01,2021,7,"PIRINEUS",1
2021-07-01,2021,7,"PLA",31
2021-07-01,2021,7,"PLOEGER",1
2021-07-01,2021,7,"PLYMOUTH",2
2021-07-01,2021,7,"POESSI",1
2021-07-01,2021,7,"POESSL",6
2021-07-01,2021,7,"POLARIS",60
2021-07-01,2021,7,"POLIGRUA",1
2021-07-01,2021,7,"PONIENTE",1
2021-07-01,2021,7,"PONSSE",2
2021-07-01,2021,7,"PONTIAC",3
2021-07-01,2021,7,"PORSCHE",477
2021-07-01,2021,7,"POSSL",4
2021-07-01,2021,7,"PPM",1
2021-07-01,2021,7,"PRIM-BALL",10
2021-07-01,2021,7,"PRONATC",3
2021-07-01,2021,7,"PROTEC FIRE",10
2021-07-01,2021,7,"PUCH",5
2021-07-01,2021,7,"PUJOL",8
2021-07-01,2021,7,"PULVER AGRO",7
2021-07-01,2021,7,"PUTZMEISTER",4
2021-07-01,2021,7,"QUADDY",15
2021-07-01,2021,7,"QUADRO",1
2021-07-01,2021,7,"QUADRO VEHICLES",24
2021-07-01,2021,7,"QUATTRO",1
2021-07-01,2021,7,"QUAZZAR",3
2021-07-01,2021,7,"R RIEGO",4
2021-07-01,2021,7,"R.COBANO",5
2021-07-01,2021,7,"R.JOVE",1
2021-07-01,2021,7,"RACING JUCAL",5
2021-07-01,2021,7,"RAM",2
2021-07-01,2021,7,"RANDGER",12
2021-07-01,2021,7,"RANGE ROVER",2
2021-07-01,2021,7,"RAPIDO",24
2021-07-01,2021,7,"RASECAR",1
2021-07-01,2021,7,"RAVO",1
2021-07-01,2021,7,"RAY ELECTRIC MOTORS",21
2021-07-01,2021,7,"RECAPOL",16
2021-07-01,2021,7,"RECHE",1
2021-07-01,2021,7,"RED",1
2021-07-01,2021,7,"REDELTA",2
2021-07-01,2021,7,"REDMOTO",4
2021-07-01,2021,7,"REFORM",1
2021-07-01,2021,7,"REGA",4
2021-07-01,2021,7,"REGARD",5
2021-07-01,2021,7,"REHATRANS",1
2021-07-01,2021,7,"REISCH MARTIN",2
2021-07-01,2021,7,"REMAOP",1
2021-07-01,2021,7,"REMOL-CAR",18
2021-07-01,2021,7,"REMOLAUTO",1
2021-07-01,2021,7,"REMOLCASECA",1
2021-07-01,2021,7,"REMOLQUE",1
2021-07-01,2021,7,"REMOLQUES BONILLA",3
2021-07-01,2021,7,"REMOLQUES CEDRILLAS",1
2021-07-01,2021,7,"REMOLQUES DIAZ MORENO",4
2021-07-01,2021,7,"REMOLQUES GCIA & RGUEZ",1
2021-07-01,2021,7,"REMOLQUES QUEVEDO",3
2021-07-01,2021,7,"REMOLQUES RODRIGUEZ S.L",1
2021-07-01,2021,7,"REMOLQUES TRIGO Y GUTIE",10
2021-07-01,2021,7,"REMOLQUES VAZQUEZ",1
2021-07-01,2021,7,"REMOTAL",6
2021-07-01,2021,7,"RENAULT",6276
2021-07-01,2021,7,"RENAULT TECH",5
2021-07-01,2021,7,"RENAULT TRUCKS",5
2021-07-01,2021,7,"RENDERS",1
2021-07-01,2021,7,"REVILLA",2
2021-07-01,2021,7,"REVOLSA",2
2021-07-01,2021,7,"REYCAR",2
2021-07-01,2021,7,"RIEJU",324
2021-07-01,2021,7,"RIGUAL",22
2021-07-01,2021,7,"RIMATECNO",1
2021-07-01,2021,7,"RIMOR",28
2021-07-01,2021,7,"ROA",1
2021-07-01,2021,7,"ROCHA",1
2021-07-01,2021,7,"ROCK",1
2021-07-01,2021,7,"RODRIGUEZ",7
2021-07-01,2021,7,"RODRIGUEZ LOPEZ AUTO",15
2021-07-01,2021,7,"ROJO",21
2021-07-01,2021,7,"ROLFO",1
2021-07-01,2021,7,"ROLLER",1
2021-07-01,2021,7,"ROLLER TEAM",19
2021-07-01,2021,7,"ROLLS ROYCE",9
2021-07-01,2021,7,"ROMAY-ROTOMORRA",9
2021-07-01,2021,7,"ROMERO",2
2021-07-01,2021,7,"ROMU",27
2021-07-01,2021,7,"ROPA",1
2021-07-01,2021,7,"ROS-ROCA",15
2021-07-01,2021,7,"ROSENBAUER",2
2021-07-01,2021,7,"ROTECO",6
2021-07-01,2021,7,"ROVER",4
2021-07-01,2021,7,"ROYAL ENFIELD",128
2021-07-01,2021,7,"ROYBET",2
2021-07-01,2021,7,"S.M.",3
2021-07-01,2021,7,"S.Y.M",1317
2021-07-01,2021,7,"SAAB",8
2021-07-01,2021,7,"SACHS",1
2021-07-01,2021,7,"SAHER",18
2021-07-01,2021,7,"SAKURA",15
2021-07-01,2021,7,"SALAS",1
2021-07-01,2021,7,"SALEO-KRANE",1
2021-07-01,2021,7,"SAME",28
2021-07-01,2021,7,"SAMRO",4
2021-07-01,2021,7,"SAMSON",1
2021-07-01,2021,7,"SAN COSME Y SAN DAMIAN",2
2021-07-01,2021,7,"SANCHEZ ARANDA",3
2021-07-01,2021,7,"SANSALONI",3
2021-07-01,2021,7,"SANTAMARIA",23
2021-07-01,2021,7,"SANTIAGO",3
2021-07-01,2021,7,"SARTRUCK",7
2021-07-01,2021,7,"SATELLITE",4
2021-07-01,2021,7,"SAXAS",2
2021-07-01,2021,7,"SAÑE",12
2021-07-01,2021,7,"SCANIA",237
2021-07-01,2021,7,"SCATTOLINI",2
2021-07-01,2021,7,"SCHAFFER",3
2021-07-01,2021,7,"SCHMIDT",4
2021-07-01,2021,7,"SCHMITZ",10
2021-07-01,2021,7,"SCHMITZ CARGOBULL",223
2021-07-01,2021,7,"SCHMITZ CARGOBULL GOTHA",1
2021-07-01,2021,7,"SCOOBIC",1
2021-07-01,2021,7,"SCORA",1
2021-07-01,2021,7,"SCORPION",2
2021-07-01,2021,7,"SCUTUM",1
2021-07-01,2021,7,"SEA",5
2021-07-01,2021,7,"SEA-ELNAGH",1
2021-07-01,2021,7,"SEAT",8213
2021-07-01,2021,7,"SEGWAY",16
2021-07-01,2021,7,"SEMICARFRAN SL",26
2021-07-01,2021,7,"SERRANO",1
2021-07-01,2021,7,"SERVICAR",5
2021-07-01,2021,7,"SETRA",5
2021-07-01,2021,7,"SETTER",3
2021-07-01,2021,7,"SGARIBOLDI",1
